author,author_id,date,rating,rating_text,text,title,url,variation,verified,vine,asin
Liesel Dionisio,/gp/profile/amzn1.account.AF7VXGBAOO3JFPOQEYAL5K3Q4BNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 15, 2017",5.0,5.0 out of 5 stars,These little bibs are the cutest! They make all of our sons little outfits so much cuter! The buttons have a double snap in the back so they stay put even when he's yanking on them. They fit well and seem well made. All colors and patters are as pictured. I would recommend these and have to many girlfriends.,Super cute!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
Anna,/gp/profile/amzn1.account.AG2RWLMW36XHLGNQHKHQZUVBPG6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 30, 2016",5.0,5.0 out of 5 stars,"Quality is excellent. Adorable, well made. Perfect and fashionable",Quality product,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
Daniel Wong,/gp/profile/amzn1.account.AFXFLNUPUGLBBQYD7XR7KNEBMCUA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 15, 2017",5.0,5.0 out of 5 stars,Bought this all the way from Australia and it has been worth the wait. Our little boy is a drool master and these bibs are a life saver. They're also super fashionable and easy to wash. The owners were kind enough to message us upon purchase to check that the product arrived properly and in good condition. Highly recommend these bibs.,Best Bib Ever!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
Maile Casarez,/gp/profile/amzn1.account.AH2ZHGXSPG5VJ4XP4QCBUNYMIAJQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 16, 2016",5.0,5.0 out of 5 stars,I love these baby drool bibs! They're stylish and serve a purpose. The inside lining is super soft so it feels more like a piece of clothing than just a bib. I got my first set as a gift from my baby shower and had to get another. Can't wait to use them on my baby boy!,"Love these so much, I got a 2nd set",https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
Courtney G,/gp/profile/amzn1.account.AG55DPU2K5EPX62WQCA6R2PA4SHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 30, 2016",3.0,3.0 out of 5 stars,"These are adorable on my little guy. He first had reflux so they were a necessity and now at 13 months he's the drooliest boy EVER! They do a great job of cleaning up the slobber and they're nice and thick. There are also two buttons for size BUUUUUUT, I took two stars off because you wash them ONCE and they're faded as heck.",These are adorable on my little guy,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
deanna lin,/gp/profile/amzn1.account.AGH7DYAGETJXMGYHXI6BXITIFGSQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 12, 2017",4.0,4.0 out of 5 stars,"Bibs are super soft and feels like good quality, however there were stains all over one of the bibs when we received them. How gross! So disappointed with Amazon. :( We do not want to go through the trouble of returning it, so we are just going to put it in the wash and hope it comes off.",Soft but dirty!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_5?ie=UTF8&pageNumber=5,N/A,1,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AGCJPS6ND5NE4DCPYHKRVAIQ3WCQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 4, 2016",5.0,5.0 out of 5 stars,Love these bibs!!!!! They are so soft on the side that lays on my LO. We probably will be buying more soon! They absorb and they are so cute!!!! I can't wait for new patterns to come out!!!,Love these bandana bibs!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Erin Morgan,/gp/profile/amzn1.account.AGWM75CKAENADO26I7HA2FIRMCUA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 27, 2016",5.0,5.0 out of 5 stars,"I LOVE these bibs! I use them as burp rags mostly, I love how they snap on so they stay in place moving from feeding to burping. It helps that they are super cute and can be left on for spitting up as well. I love the neutrals in this set they go with everything! I got this bib set for free for a review, but I have purchased multiple sets, I still love them!!",I LOVE these bibs,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Eric,/gp/profile/amzn1.account.AFP2YHDUB3JVQ2IFFELC3I7JKFLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 29, 2017",5.0,5.0 out of 5 stars,"We have used these for 6+ months and they are holding up very well, they are super soft, comfy and adorable on! Wouldn't hesitate to buy another set!","Love, love, love!",https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
ashley,/gp/profile/amzn1.account.AHP35JDR752TY52BVJBXXO7EVYZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 28, 2016",5.0,5.0 out of 5 stars,"These bibdandas are my favorite! This is actually my third set and I'm hooked! I have such drooly kids and theses save my life! I've tried a lot of different bibs and these are my absolute favorite. The quality is great, they're soft, super absorbent, and best of all, they're way cute! I love the two snaps so that they can grow with my kids.",Copper Pearl does it again!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Mpc,/gp/profile/amzn1.account.AEYJLF4KYTTQBTYJDUYGY3VREHXA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 20, 2017",5.0,5.0 out of 5 stars,Adorable 👶🏻❤️,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
jess,/gp/profile/amzn1.account.AHHK25EHWWYU6VOIKP7ROSYPHMIQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 10, 2017",5.0,5.0 out of 5 stars,Very cute. Quality material. Love the modern prints and style.,Love the modern prints and style,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
SHG,/gp/profile/amzn1.account.AEYF7MIHUZKJEXRSHEKQYWFG3C7A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 5, 2016",5.0,5.0 out of 5 stars,Great designs and did not roll after washing!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Kathleen,/gp/profile/amzn1.account.AEOG2SWI2YLK2V2ESDBLMS26VMXA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 26, 2017",5.0,5.0 out of 5 stars,"I will be purchasing these for every baby shower I go to, as well as, for myself when we have little ones some day.",All the designs are super adorable and the fabric is just right,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AGMSUHD67I4BO76B2QV54PQXMUHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 28, 2016",5.0,5.0 out of 5 stars,"These bibs are everything I'd expect from a Copper Pearl product; the softest fabric I've ever felt, super cute prints, and a very well thought out design for drool bibs. Couldn't ask for anything more!",super cute prints,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
April M.,/gp/profile/amzn1.account.AEMTLZJQKRAQFF5BQVRROOOUXLLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 31, 2016",5.0,5.0 out of 5 stars,Seriously great. They're super cute and keep my little guys shirt dry! No scratchy velcro to upset him or irritate his sensitive skin either! Love!,Love them,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_17?ie=UTF8&pageNumber=17,N/A,0,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AEG5BK37NJHF6AYS7XHVQMTYCA6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 10, 2016",4.0,4.0 out of 5 stars,"Love these. Super stylish cute bibs! The only drawback is if your baby is teething, they get wet pretty fast. If there was some sort of lining on the inside it would be PERFECT. But even without the liner, they are still both useful and cute!",Love these. Super stylish cute bibs,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Kimberlie L,/gp/profile/amzn1.account.AE4MHH3DAU2LAM2AOJKUXALCQV3A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 19, 2016",5.0,5.0 out of 5 stars,"This is the second set I bought, love these!!! They are so soft and absorbent. Plus they lay perfect on baby, doesn't cover his face or get in the way.",Highly recommend,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AFB6GLU2XEY6WVJPGKZSXHLZYYTA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 28, 2016",5.0,5.0 out of 5 stars,These bibs are so so soft!! And I love that the closure is adjustable.,And I love that the closure is adjustable,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
VADawgs,/gp/profile/amzn1.account.AETQT422NVKG6PENVOQOO6LE5LLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 5, 2016",5.0,5.0 out of 5 stars,Awesome bibs!  Very stylish and easy to care for.  I will definitely buy more CP products!,YES!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Amazon user,/gp/profile/amzn1.account.AFJKNMJMDUTI2ENB5L6X7SHVVCXA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 14, 2016",5.0,5.0 out of 5 stars,"Quality product, really stands out for a bib, very fashionable",awesome,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Ravishing Redhead,/gp/profile/amzn1.account.AFIXHEDOSTB2SJBSNBJL5JUO62WQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 3, 2017",5.0,5.0 out of 5 stars,Beautiful and very soft bibs.  Couldn't be happier!,Very nice quality bibs!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AHSDR7WJUWJ652Y6M22Q4D3TTGNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 16, 2016",5.0,5.0 out of 5 stars,The fabric is thick and super soft.,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Christina Butler,/gp/profile/amzn1.account.AFRHE4F6OQOAVLG5GRP2PJRSPXKA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on November 25, 2016",5.0,5.0 out of 5 stars,"These are the best! So soft and absorbent enough for spit up and drool.  I've been looking for simple, soft, and stylish bibs for months and finally stumbled on these. They were a great find, so great, I had to write a review.  I highly recommend these and will be buying these for friends for sure!!",Amazing!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
JK,/gp/profile/amzn1.account.AESZ65MCIBCLVEY4MEIAXQXL4SHA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 17, 2017",5.0,5.0 out of 5 stars,I have tried a bunch of different bibs and these are the best! Great material. Soft but does the job. I highly recommend these bibs.,... a bunch of different bibs and these are the best! Great material,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Lauren Swanson,/gp/profile/amzn1.account.AHWRPXBYWPX5CMR3LVR5E5ATBVEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 25, 2016",5.0,5.0 out of 5 stars,"This is the 3rd set of bandana bibs I have purchased from Copper Pearl.  I am absolutely in love with these sets.  Not only do they look adorable on my son, they keep me from having to change outfits all day long from his massive drool problem.  I hope to see some new prints soon so I can buy even more!",I am absolutely in love with these sets,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Katie Si,/gp/profile/amzn1.account.AFKE6VKHK7DW57HKAILB5M6YFX5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 18, 2016",5.0,5.0 out of 5 stars,Super cute and soft! Fits perfectly.,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Lance Rucker,/gp/profile/amzn1.account.AFCE7QXTQTE522QTGJTN4H4ITUDA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 19, 2016",5.0,5.0 out of 5 stars,"These have been great! My wife loves the patterns and they are functionally perfect since they keep my 5 month old from drooling through all his shirts. Plus, who doesn't want dinosaurs around your neck?",Functional & Stylish,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Christian,/gp/profile/amzn1.account.AGBNBMYI4UX3YSVNUGB7W4O3Y7VQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 10, 2016",5.0,5.0 out of 5 stars,"Great product, 3rd pack I've purchased.",Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Amazon Customer,/gp/profile/amzn1.account.AG27PTHCYEKH7F4QZJAEUMNHTUHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 14, 2016",5.0,5.0 out of 5 stars,"Amazing quality and soft like butter, literally! We've been using Copper Pearl since my little one started teething at 3 months old! It really does the job at keeping his shirt from drenching in drool and it completes every look. We get tons of compliments. And this new set is to die for! I mean come on, dinosaurs? Yes please! Don't hesitate. You really can't beat the price on this!",Love love love!!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Jenny,/gp/profile/amzn1.account.AE4SIKOXGEI5DYK23C32MM333PNA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 25, 2016",5.0,5.0 out of 5 stars,So soft and so cute!,Five Stars,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_7?ie=UTF8&pageNumber=7,N/A,1,0,B01F4S7VZY
Sasha Mejay,/gp/profile/amzn1.account.AG2SSDUR7MI6YFUOJFXUDTNS2GAA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 16, 2018",5.0,5.0 out of 5 stars,"I love these. Looks just like the pictures, to cute. They are so soft and I love that you can adjust them. Will be buying more.",Love these,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Amy,/gp/profile/amzn1.account.AHECAUAB4U2TBG3LTMJFU2JEUWSA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 3, 2016",5.0,5.0 out of 5 stars,I keep buying more! These bibs are great for catching the drool and they are super cute. I get compliments everywhere we go! These would make a great gift too!,These bibs are great for catching the drool and they are super cute,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Tracy,/gp/profile/amzn1.account.AERZX4PLED6SLZWWYJDEHJJNEBJQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 12, 2016",5.0,5.0 out of 5 stars,"Love these! Besides being super cute, they definitely keep my little one dry. He drools non stop and the bottom layer stays dry and keeps him nice and dry:) There are two snaps in the back so you can adjust the sizes to whatever you need. I had other bandana bibs I tried that were just way too small. It's nice to know these will grow with him.",Love these! Besides being super cute,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
LCooney,/gp/profile/amzn1.account.AGY7OUYGGCWSCR5XTI4BVHLT5OQA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on December 2, 2016",5.0,5.0 out of 5 stars,These are so soft and wonderful!,great,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Grimstad,/gp/profile/amzn1.account.AGUZD36RDY4LBFCBL6CNZXUMJ5YA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 29, 2016",5.0,5.0 out of 5 stars,Love these! Great patterns and so soft!,Useful and so cute!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_6?ie=UTF8&pageNumber=6,N/A,1,0,B01F4S7VZY
Lucy Tian,/gp/profile/amzn1.account.AH2Z7Z5YZM4HOUBYXUOGWCDKBANQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 24, 2017",3.0,3.0 out of 5 stars,"I had very high expectations on these bibs because they were a little more expensive compared to other ones. Unfortunately I was a little disappointed because after about 3 washes, the fabric were all wrinkled. I don't put them in machine, I hand wash them under warm water with very little amount of detergent sometimes none and I let it air dry. However, they are very cute and soft. I bought these along with another brand, KiddyStar, and after three washes, kiddystar held up a little better then copper pearl and also kiddystar is a little bigger too .which is why I gave them 3 stars, price, size and after wash.",Just ok...but expensive...,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_1?ie=UTF8&pageNumber=1,N/A,1,0,B01F4S7VZY
Stephen Chapman,/gp/profile/amzn1.account.AGK444ZO2AVAWFRQBIFOCLOQHO5Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 7, 2016",5.0,5.0 out of 5 stars,"These bibs are the best, it's the only kind our kid wears. Our baby has reflux so he spits up a lot and he's been wearing these since he was only a couple of weeks old. They're soft, they don't soak through to his clothes, they fit great, and they look awesome. I'm not into the super goofy ass baby clothes that most parents dress their poor kids in, so these bibs are right in my wheel house. The designs are cool and the colors go well with any of his outfits. We get so many compliments, especially from the ladies at daycare. If your kid spits up on it just make sure you wash it asap or lay it out to dry, otherwise they get mold spots. But these bibs are super affordable so it's not a big deal to get another pack.",A++,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_1?ie=UTF8&pageNumber=1,N/A,1,0,B01F4S7VZY
Krayfield,/gp/profile/amzn1.account.AF7KGBH2HZWKW7P4W5NRQYNS6GEQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 15, 2016",5.0,5.0 out of 5 stars,I absolutely love any bandanna drool bib! They are cute and stylish wall extremely effective in catching all spit up and to drool from baby. I now get to keep my baby in the same outfit all day and just replace the bbib when it gets completely soaked. My son has acid reflux and is spitting up all day long and so this saves his outfits. And instead of being a babyish bib I now get to keep him looking cute and fly instead of like a normal baby. These are extremely wide and I believe these will take him from being a newborn into being a toddler they are great quality and I wash them all the time I would recommend them and I give them as gifts to every new mom I know,Perfectly adorable bib!!!,https://www.amazon.com/Bandana-Drooling-Teething-Copper-Pearl/product-reviews/B01F4S7VZY/ref=cm_cr_dp_d_show_all_btm_1?ie=UTF8&pageNumber=1,N/A,1,0,B01F4S7VZY
